part,CALOOLA,BLAYNEY,NSW
part,CALOOTE,"MID MURRAY",SA
part,"CALPERUM STATION","RENMARK PARINGA",SA
part,"CALPERUM STATION","UIA RIVERLAND",SA
part,CAMPANIA,"CLARENCE CITY",Tas
part,CAMPERDOWN,MARRICKVILLE,NSW
part,CANBELEGO,BOGAN,NSW
part,"CANNING CREEK",TOOWOOMBA,Qld
part,"CANNING VALE",GOSNELLS,WA
part,CANOBOLAS,ORANGE,NSW
part,CANONBA,WARREN,NSW
part,"CANOWIE BELT","NORTHERN AREAS",SA
part,CANOWINDRA,COWRA,NSW
part,CANUNDA,GRANT,SA
part,CARAMUT,"SOUTHERN GRAMPIANS",Vic
part,CARAPOOK,GLENELG,Vic
part,CARAWA,"STREAKY BAY",SA
part,CARBOOR,ALPINE,Vic
part,CARINDA,COONAMBLE,NSW
part,CARINDA,WARREN,NSW
part,CARISBROOK,"MOUNT ALEXANDER",Vic
part,CARLINGFORD,HORNSBY,NSW
part,CARLINGFORD,"THE HILLS SHIRE",NSW
part,"CARLISLE RIVER",CORANGAMITE,Vic
part,CARLTON,HURSTVILLE,NSW
part,CARLTON,ROCKDALE,NSW
part,"CARLTON NORTH",MELBOURNE,Vic
part,CAROONA,GUNNEDAH,NSW
part,CARPENDEIT,"COLAC OTWAY",Vic
part,CARRANBALLAC,ARARAT,Vic
part,CARRATHOOL,MURRUMBIDGEE,NSW
part,CARRIEWERLOO,"PORT AUGUSTA",SA
part,CARWOOLA,"QUEANBEYAN CITY",NSW
part,CASSILIS,WARRUMBUNGLE,NSW
part,"CASTLE HILL",HORNSBY,NSW
part,CATARACT,WOLLONGONG,NSW
part,CATHCART,"BEGA VALLEY",NSW
part,CATTAI,HAWKESBURY,NSW
part,CAWDOR,CAMDEN,NSW
part,"CECIL PARK",LIVERPOOL,NSW
part,"CEDAR CREEK","GOLD COAST",Qld
part,"CENTENNIAL PARK",SYDNEY,NSW
part,"CENTRAL PLATEAU","MEANDER VALLEY",Tas
part,CHANDADA,WUDINNA,SA
part,"CHAPPLE VALE",CORANGAMITE,Vic
part,"CHARLES DARWIN",DARWIN,NT
part,CHARLTON,"BATHURST REGIONAL",NSW
part,"CHATSWOOD WEST",RYDE,NSW
part,CHATSWORTH,ARARAT,Vic
part,CHERRYPOOL,"NORTHERN GRAMPIANS",Vic
part,"CHESTER HILL",PARRAMATTA,NSW
part,CHETWYND,GLENELG,Vic
part,CHOWILLA,PUA,SA
part,CHUWAR,BRISBANE,Qld
part,CLARAVALE,KATHERINE,NT
part,CLARKEFIELD,HUME,Vic
part,"CLAY WELLS","WATTLE RANGE",SA
part,CLELAND,BURNSIDE,SA
part,CLEMATIS,"YARRA RANGES",Vic
part,"CLEMENTS GAP","PORT PIRIE",SA
part,CLIFTLEIGH,MAITLAND,NSW
part,"CLIFTON GROVE",CABONNE,NSW
part,"CLOVER FLAT",GLENELG,Vic
part,CLUNES,BYRON,NSW
part,COBUNGRA,"EAST GIPPSLAND",Vic
part,COLEAMBALLY,JERILDERIE,NSW
part,COLLARENEBRI,"MOREE PLAINS",NSW
part,COLLECTOR,PALERANG,NSW
part,COLLECTOR,"YASS VALLEY",NSW
part,COLLIE,GILGANDRA,NSW
part,COLLINSVALE,"DERWENT VALLEY",Tas
part,COMBOYNE,"GREATER TAREE",NSW
part,CONNEWARRE,"SURF COAST",Vic
part,"COOBER PEDY","COOBER PEDY",SA
part,COOKAMIDGERA,PARKES,NSW
part,COOLABAH,BREWARRINA,NSW
part,COOLAC,COOTAMUNDRA,NSW
part,COOLATAI,INVERELL,NSW
part,COOLCALALAYA,MURCHISON,WA
part,COOMA,"SNOWY RIVER",NSW
part,COOMBADJHA,"GLEN INNES SEVERN SHIRE",NSW
part,"COONOOER BRIDGE",LODDON,Vic
part,"COONOOER BRIDGE","NORTHERN GRAMPIANS",Vic
part,COOPERABUNG,KEMPSEY,NSW
part,COORONG,ALEXANDRINA,SA
part,COORONG,KINGSTON,SA
part,"COPE COPE",BULOKE,Vic
part,COPETON,GWYDIR,NSW
part,COPPABELLA,TUMBARUMBA,NSW
part,CORAKI,LISMORE,NSW
part,"CORAL SEA",BUNDABERG,Qld
part,"CORAL SEA",BURDEKIN,Qld
part,"CORAL SEA",CAIRNS,Qld
part,"CORAL SEA","CASSOWARY COAST",Qld
part,"CORAL SEA",DOUGLAS,Qld
part,"CORAL SEA",GLADSTONE,Qld
part,"CORAL SEA",HINCHINBROOK,Qld
part,"CORAL SEA",ISAAC,Qld
part,"CORAL SEA",LIVINGSTONE,Qld
part,"CORAL SEA",MACKAY,Qld
part,"CORAL SEA",TORRES,Qld
part,"CORAL SEA",TOWNSVILLE,Qld
part,"CORAL SEA",WHITSUNDAY,Qld
part,"CORBIE HILL",NARRANDERA,NSW
part,COREE,JERILDERIE,NSW
part,CORINELLA,LACHLAN,NSW
part,CORINNA,"CIRCULAR HEAD",Tas
part,CORINNA,"WEST COAST",Tas
part,"COROMANDEL VALLEY",MITCHAM,SA
part,COWWARR,LATROBE,Vic
part,"CRADLE MOUNTAIN",KENTISH,Tas
part,"CRADLE MOUNTAIN","MEANDER VALLEY",Tas
part,"CRAFERS WEST",MITCHAM,SA
part,"CRANGAN BAY","LAKE MACQUARIE",NSW
part,CRAWLEY,PERTH,WA
part,CRAWNEY,"UPPER HUNTER",NSW
part,"CREEK JUNCTION",MANSFIELD,Vic
part,"CREEK JUNCTION",STRATHBOGIE,Vic
part,CRESWICK,BALLARAT,Vic
part,CROMER,"ADELAIDE HILLS",SA
part,CROOM,KIAMA,NSW
part,"CROPPA CREEK","MOREE PLAINS",NSW
part,CROWLANDS,ARARAT,Vic
part,CROWLANDS,"NORTHERN GRAMPIANS",Vic
part,CROWNTHORPE,GYMPIE,Qld
part,CROYDON,ASHFIELD,NSW
part,"CROYDON PARK",ASHFIELD,NSW
part,"CROYDON PARK",CANTERBURY,NSW
part,CRUDINE,"BATHURST REGIONAL",NSW
part,CRYMELON,HINDMARSH,Vic
part,CULTANA,"PORT AUGUSTA",SA
part,CULTANA,WHYALLA,SA
part,"CUNDARE NORTH","COLAC OTWAY",Vic
part,CUNDINUP,DONNYBROOK-BALINGUP,WA
part,CURDIEVALE,MOYNE,Vic
part,CURLEWIS,"LIVERPOOL PLAINS",NSW
part,CURRAWANG,"GOULBURN MULWAREE",NSW
part,CURRAWANG,"UPPER LACHLAN SHIRE",NSW
part,CURROWAN,SHOALHAVEN,NSW
part,"DADSWELLS BRIDGE","NORTHERN GRAMPIANS",Vic
part,"DALY RIVER","VICTORIA DALY",NT
part,"DALY RIVER","WEST DALY",NT
part,DANGARSLEIGH,URALLA,NSW
part,DARGO,ALPINE,Vic
part,"DARKES FOREST",WOLLONDILLY,NSW
part,DARLIMURLA,LATROBE,Vic
part,DAROOBALGIE,PARKES,NSW
part,DARTMOUTH,"EAST GIPPSLAND",Vic
part,"DARWIN CITY","DARWIN WATERFRONT PRECINCT",NT
part,"DARWIN HARBOUR",DARWIN,NT
part,DAYSDALE,COROWA,NSW
part,DEEPWATER,TENTERFIELD,NSW
part,DELBURN,"BAW BAW",Vic
part,DELBURN,LATROBE,Vic
part,DELUNGRA,GWYDIR,NSW
part,"DENHAM COURT",CAMPBELLTOWN,NSW
part,DENILIQUIN,CONARGO,NSW
part,DENILIQUIN,DENILIQUIN,NSW
part,DENNINGTON,MOYNE,Vic
part,DENVER,"MACEDON RANGES",Vic
part,DERGHOLM,GLENELG,Vic
part,DERNANCOURT,"PORT ADELAIDE ENFIELD",SA
part,DERRIWONG,FORBES,NSW
part,"DEVON PARK","CHARLES STURT",SA
part,"DIGGERS REST",HUME,Vic
part,"DIGNAMS CREEK","BEGA VALLEY",NSW
part,DIMBOOLA,YARRIAMBIACK,Vic
part,"DIRTY CREEK","CLARENCE VALLEY",NSW
part,"DOBIES BIGHT",KYOGLE,NSW
part,DONDINGALONG,"PORT MACQUARIE-HASTINGS",NSW
part,DOONAN,"SUNSHINE COAST",Qld
part,DOREEN,WHITTLESEA,Vic
part,"DORSET VALE","MOUNT BARKER",SA
part,"DORSET VALE",ONKAPARINGA,SA
part,DOUGLAS-APSLEY,"GLAMORGAN-SPRING BAY",Tas
part,DOUGLAS-APSLEY,"NORTHERN MIDLANDS",Tas
part,DOUGLAS-DALY,"VICTORIA DALY",NT
part,"DOUGLAS RIVER","GLAMORGAN-SPRING BAY",Tas
part,DROMEDARY,"SOUTHERN MIDLANDS",Tas
part,DRUMMOND,"MACEDON RANGES",Vic
part,"DRUMMOND NORTH","MOUNT ALEXANDER",Vic
part,"DRY CREEK","PORT ADELAIDE ENFIELD",SA
part,DUARINGA,WOORABINDA,Qld
part,DUMARESQ,URALLA,NSW
part,DUNACH,"CENTRAL GOLDFIELDS",Vic
part,DUNALLEY,TASMAN,Tas
part,DUNEDOO,WELLINGTON,NSW
part,DUNNEWORTHY,"NORTHERN GRAMPIANS",Vic
part,DUNOLLY,LODDON,Vic
part,"DUNVILLE LOOP","MID-WESTERN REGIONAL",NSW
part,DURACK,"DERBY-WEST KIMBERLEY",WA
part,DURACK,"HALLS CREEK",WA
part,DURAL,"THE HILLS SHIRE",NSW
part,"DURHAM LEAD","GOLDEN PLAINS",Vic
part,"DURHAM LEAD",MOORABOOL,Vic
part,DUTTON,GOYDER,SA
part,"EAST ARNHEM","WEST ARNHEM",NT
part,"EAST CORAKI","RICHMOND VALLEY",NSW
part,"EAST DEVONPORT",LATROBE,Tas
part,"EAST LYNNE",EUROBODALLA,NSW
part,"EAST PERTH",VINCENT,WA
part,EASTVILLE,"MOUNT ALEXANDER",Vic
part,EASTWOOD,HORNSBY,NSW
part,EASTWOOD,PARRAMATTA,NSW
part,EBOR,"ARMIDALE DUMARESQ",NSW
part,"ECKLIN SOUTH",MOYNE,Vic
part,EDDINGTON,"CENTRAL GOLDFIELDS",Vic
part,EDDINGTON,LODDON,Vic
part,"EDEN VALLEY","MID MURRAY",SA
part,EDITH,KATHERINE,NT
part,"EERWAH VALE",NOOSA,Qld
part,EILDON,MANSFIELD,Vic
part,ELANDS,"PORT MACQUARIE-HASTINGS",NSW
part,ELDERSLIE,"CENTRAL HIGHLANDS",Tas
part,"ELIZABETH VALE",SALISBURY,SA
part,ELMHURST,ARARAT,Vic
part,"ELONG ELONG",DUBBO,NSW
part,"ELTHAM NORTH",BANYULE,Vic
part,EMERALD,"YARRA RANGES",Vic
part,EMMAVILLE,INVERELL,NSW
part,EMMAVILLE,TENTERFIELD,NSW
part,EMU,"CENTRAL GOLDFIELDS",Vic
part,EMU,LODDON,Vic
part,"EMU SWAMP",CABONNE,NSW
part,"ENGLAND CREEK",BRISBANE,Qld
part,ENNGONIA,BREWARRINA,NSW
part,"ENOCHS POINT",MURRINDINDI,Vic
part,EPPING,PARRAMATTA,NSW
part,ERCILDOUNE,BALLARAT,Vic
part,ESK,"CLARENCE VALLEY",NSW
part,EUABALONG,LACHLAN,NSW
part,EUBENANGEE,"CASSOWARY COAST",Qld
part,EUGOWRA,FORBES,NSW
part,EURIMBLA,CABONNE,NSW
part,EUROLEY,LEETON,NSW
part,EUROMBAH,"WESTERN DOWNS",Qld
part,EUSTON,WENTWORTH,NSW
part,EVANSFORD,HEPBURN,Vic
part,"EVANSTON PARK",PLAYFORD,SA
part,EVERSLEY,PYRENEES,Vic
part,EYNESBURY,WYNDHAM,Vic
part,FAIRFIELD,YARRA,Vic
part,"FALLS CREEK","FALLS CREEK ALPINE RESORT (UNINC)",Vic
part,"FARRELL FLAT","CLARE AND GILBERT VALLEYS",SA
part,FAWKNER,HUME,Vic
part,FERNBANK,WELLINGTON,Vic
part,"FERN HILL","MACEDON RANGES",Vic
part,"FERN TREE",KINGBOROUGH,Tas
part,FINLEY,JERILDERIE,NSW
part,"FITZGERALD RIVER NATIONAL PARK",JERRAMUNGUP,WA
part,"FITZROY NORTH",MORELAND,Vic
part,FLEMINGTON,MELBOURNE,Vic
part,"FLINDERS RANGES","FLINDERS RANGES",SA
part,FLOREAT,NEDLANDS,WA
part,FLORENTINE,"DERWENT VALLEY",Tas
part,FLOWERDALE,MITCHELL,Vic
part,FLYNN,WELLINGTON,Vic
part,"FLYNNS CREEK",WELLINGTON,Vic
part,"FOREST REEFS",CABONNE,NSW
part,FORTH,"DEVONPORT CITY",Tas
part,"FOUR CORNERS",CONARGO,NSW
part,FRANKFORD,LATROBE,Tas
part,FRANKFORD,"MEANDER VALLEY",Tas
part,FRANKLINFORD,"MOUNT ALEXANDER",Vic
part,FRANKTON,"MID MURRAY",SA
part,"FULLERTON COVE",NEWCASTLE,NSW
part,GALGA,"LOXTON WAIKERIE",SA
part,GALORE,NARRANDERA,NSW
part,GANBENANG,OBERON,NSW
part,GANMAIN,"WAGGA WAGGA",NSW
part,"GARDEN ISLAND CREEK",KINGBOROUGH,Tas
part,GARLAND,COWRA,NSW
part,GARVOC,CORANGAMITE,Vic
part,"GAWLER RANGES",WUDINNA,SA
part,GAZETTE,MOYNE,Vic
part,"GELLIBRAND LOWER","COLAC OTWAY",Vic
part,GERARD,PUA,SA
part,"GERMEIN BAY","MOUNT REMARKABLE",SA
part,GIBBERAGEE,"CLARENCE VALLEY",NSW
part,GIBB,"DERBY-WEST KIMBERLEY",WA
part,"GILLES PLAINS","TEA TREE GULLY",SA
part,GLADESVILLE,"HUNTERS HILL",NSW
part,GLADSTONE,"BREAK O'DAY",Tas
part,GLANDORE,"WEST TORRENS",SA
part,"GLEN ALLEN",COOMA-MONARO,NSW
part,GLENBURNIE,"MOUNT GAMBIER",SA
part,"GLENELG NORTH","WEST TORRENS",SA
part,GLENGARRY,WELLINGTON,Vic
part,"GLENGARRY NORTH","BAW BAW",Vic
part,GLENGOWER,"CENTRAL GOLDFIELDS",Vic
part,GLENHAVEN,HORNSBY,NSW
part,"GLEN IRIS",STONNINGTON,Vic
part,GLENISLA,"NORTHERN GRAMPIANS",Vic
part,GLENLOGIE,ARARAT,Vic
part,"GLENLOTH EAST",LODDON,Vic
part,GLENLUSK,"DERWENT VALLEY",Tas
part,GLENMORGAN,MARANOA,Qld
part,"GLEN OAK",DUNGOG,NSW
part,GLENORIE,"THE HILLS SHIRE",NSW
part,"GLENORMISTON NORTH",MOYNE,Vic
part,"GLEN PARK",MOORABOOL,Vic
part,GLENROWAN,BENALLA,Vic
part,GLENTHOMPSON,ARARAT,Vic
part,GLENWOOD,GYMPIE,Qld
part,GOLCONDA,"LAUNCESTON CITY",Tas
part,GOLDSBOROUGH,LODDON,Vic
part,"GOOD NIGHT","NORTH BURNETT",Qld
part,GOOGONG,PALERANG,NSW
part,GOOLHI,GUNNEDAH,NSW
part,GOOLMA,WELLINGTON,NSW
part,GOOLOOGONG,CABONNE,NSW
part,GOORAM,MURRINDINDI,Vic
part,"GOULBURN WEIR","GREATER SHEPPARTON",Vic
part,"GOULD CREEK",PLAYFORD,SA
part,GOWAN,CABONNE,NSW
part,"GOWAR EAST",LODDON,Vic
part,GOWRIE,"LIVERPOOL PLAINS",NSW
part,"GRACE PLAINS",WAKEFIELD,SA
part,GRAMAN,GWYDIR,NSW
part,"GRAND RIDGE",WELLINGTON,Vic
part,GRANTON,"DERWENT VALLEY",Tas
part,GRANVILLE,HOLROYD,NSW
part,"GRASS FLAT","WEST WIMMERA",Vic
part,GRAVESEND,"MOREE PLAINS",NSW
part,"GREAT WESTERN",ARARAT,Vic
part,GREDGWIN,LODDON,Vic
part,GREENACRE,STRATHFIELD,NSW
part,"GREEN HILLS",TUMBARUMBA,NSW
part,GREENLANDS,"BEGA VALLEY",NSW
part,GREENSBOROUGH,NILLUMBIK,Vic
part,"GREENWICH PARK","GOULBURN MULWAREE",NSW
part,"GREGORY HILLS",CAMPBELLTOWN,NSW
part,GRENVILLE,"GOLDEN PLAINS",Vic
part,GRETA,MAITLAND,NSW
part,GRETNA,"DERWENT VALLEY",Tas
part,GUILDFORD,HOLROYD,NSW
part,GULARGAMBONE,GILGANDRA,NSW
part,"GULF CREEK","TAMWORTH REGIONAL",NSW
part,"GULF OF CARPENTARIA",TORRES,Qld
part,"GULFVIEW HEIGHTS","TEA TREE GULLY",SA
part,GUNALDA,"FRASER COAST",Qld
part,GUNDOWRING,ALPINE,Vic
part,GUNGAL,MUSWELLBROOK,NSW
part,GURINDJI,"CENTRAL DESERT",NT
part,GUYONG,ORANGE,NSW
part,HAHNDORF,"ADELAIDE HILLS",SA
part,HAIGSLEA,SOMERSET,Qld
part,HALBURY,"CLARE AND GILBERT VALLEYS",SA
part,"HALFWAY CREEK","COFFS HARBOUR",NSW
part,"HALLETT COVE",ONKAPARINGA,SA
part,"HALLS GAP",ARARAT,Vic
part,HAMBIDGE,ELLISTON,SA
part,"HAMLEY BRIDGE",LIGHT,SA
part,"HAMLEY BRIDGE",WAKEFIELD,SA
part,HAMPSHIRE,WARATAH-WYNYARD,Tas
part,HANSBOROUGH,GOYDER,SA
part,"HARCOURT NORTH","MOUNT ALEXANDER",Vic
part,HAREFIELD,"WAGGA WAGGA",NSW
part,HARGRAVES,WELLINGTON,NSW
part,HARROW,"SOUTHERN GRAMPIANS",Vic
part,HAYBOROUGH,ALEXANDRINA,SA
part,"HAY VALLEY","ADELAIDE HILLS",SA
part,"HEATH HILL","BAW BAW",Vic
part,HEBDEN,MUSWELLBROOK,NSW
part,HEDLEY,"SOUTH GIPPSLAND",Vic
part,HENTY,LOCKHART,NSW
part,HERNANI,GUYRA,NSW
part,"HERNES OAK","BAW BAW",Vic
part,"HERVEY RANGE",TOWNSVILLE,Qld
part,HEYBRIDGE,"CENTRAL COAST",Tas
part,"HEYTESBURY LOWER",MOYNE,Vic
part,"HIDDEN VALLEY",DARWIN,NT
part,HIGHETT,KINGSTON,Vic
part,HIGHLANDS,MITCHELL,Vic
part,HILLIER,PLAYFORD,SA
part,HINCKS,"TUMBY BAY",SA
part,"HOGARTH RANGE",KYOGLE,NSW
part,"HOLDEN HILL","PORT ADELAIDE ENFIELD",SA
part,HOLSWORTHY,CAMPBELLTOWN,NSW
part,HOLSWORTHY,"SUTHERLAND SHIRE",NSW
part,HOLWELL,LATROBE,Tas
part,"HOMEBUSH WEST",AUBURN,NSW
part,"HOPE VALE",COOK,Qld
part,HORFIELD,LODDON,Vic
part,"HOTHAM HEIGHTS","MOUNT HOTHAM ALPINE RESORT (UNINC)",Vic
part,HOUGHTON,"TEA TREE GULLY",SA
part,"HOWITT PLAINS",MANSFIELD,Vic
part,HOYLETON,"CLARE AND GILBERT VALLEYS",SA
part,HUDDLESTON,"PORT PIRIE",SA
part,"HUMBUG SCRUB","ADELAIDE HILLS",SA
part,HUMULA,"GREATER HUME",NSW
part,HUON,TOWONG,Vic
part,"HURLSTONE PARK",ASHFIELD,NSW
part,HURSTVILLE,"CITY OF KOGARAH",NSW
part,HYDEN,KULIN,WA
part,ILLOWA,WARRNAMBOOL,Vic
part,INGLESIDE,PITTWATER,NSW
part,INJINOO,TORRES,Qld
part,INKERMAN,LODDON,Vic
part,"INMAN VALLEY",YANKALILLA,SA
part,INTERLAKEN,"NORTHERN MIDLANDS",Tas
part,INTERLAKEN,"SOUTHERN MIDLANDS",Tas
part,INVERLEIGH,"SURF COAST",Vic
part,INVERLOCH,"SOUTH GIPPSLAND",Vic
part,IRONBANK,ONKAPARINGA,SA
part,IRONBARK,GWYDIR,NSW
part,IRVINGDALE,TOOWOOMBA,Qld
part,IVANHOE,BALRANALD,NSW
part,JABUK,"SOUTHERN MALLEE",SA
part,"JANCOURT EAST","COLAC OTWAY",Vic
part,"JARDINE RIVER",TORRES,Qld
part,"JERRYS PLAINS",SINGLETON,NSW
part,JINGELLIC,TUMBARUMBA,NSW
part,JOHNSTOWN,GYMPIE,Qld
part,JOLIMONT,CAMBRIDGE,WA
part,"JOYCES CREEK","CENTRAL GOLDFIELDS",Vic
part,JUNG,YARRIAMBIACK,Vic
part,KAGARU,LOGAN,Qld
part,KALPOWAR,BUNDABERG,Qld
part,KAMARAH,BLAND,NSW
part,KAMAROOKA,LODDON,Vic
part,KANGARILLA,"MOUNT BARKER",SA
part,"KANGAROO INN",ROBE,SA
part,KANIGAN,GYMPIE,Qld
part,KANIVA,HINDMARSH,Vic
part,KANUMBRA,MANSFIELD,Vic
part,KAOOTA,"HUON VALLEY",Tas
part,KARCULTABY,"STREAKY BAY",SA
part,KARUAH,"GREAT LAKES",NSW
part,"KEILOR EAST",BRIMBANK,Vic
part,KEILOR,HUME,Vic
part,"KELLYS PLAINS",URALLA,NSW
part,"KEMPS CREEK",LIVERPOOL,NSW
part,"KENNAICLE CREEK",NAMBUCCA,NSW
part,KENTUCKY,"TAMWORTH REGIONAL",NSW
part,KERALUP,MURRAY,WA
part,"KERRS CREEK",WELLINGTON,NSW
part,KESWICK,UNLEY,SA
part,KEWDALE,KALAMUNDA,WA
part,KEWELL,HORSHAM,Vic
part,KEYSBROOK,MURRAY,WA
part,KILSYTH,MAROONDAH,Vic
part,KIMBERLEY,KENTISH,Tas
part,KINGLAKE,NILLUMBIK,Vic
part,"KING LEOPOLD RANGES","WYNDHAM-EAST KIMBERLEY",WA
part,KINGSGROVE,HURSTVILLE,NSW
part,KINGSGROVE,ROCKDALE,NSW
part,KIPPENDUFF,"CLARENCE VALLEY",NSW
part,KOGARAH,ROCKDALE,NSW
part,KOLORA,MOYNE,Vic
part,KONGWAK,"BASS COAST",Vic
part,KOOKABOOKRA,"GLEN INNES SEVERN SHIRE",NSW
part,KOONGAWA,KIMBA,SA
part,KOORAWATHA,COWRA,NSW
part,KORWEINGUBOORA,HEPBURN,Vic
part,KROWERA,"SOUTH GIPPSLAND",Vic
part,KUITPO,"MOUNT BARKER",SA
part,KUITPO,ONKAPARINGA,SA
part,KULNURA,WYONG,NSW
part,KUNDABUNG,"PORT MACQUARIE-HASTINGS",NSW
part,"KU-RING-GAI CHASE",WARRINGAH,NSW
part,KYABRAM,"GREATER SHEPPARTON",Vic
part,KYALITE,BALRANALD,NSW
part,KYNUNA,WINTON,Qld
part,LAEN,"NORTHERN GRAMPIANS",Vic
part,LAEN,YARRIAMBIACK,Vic
part,LAHARUM,"NORTHERN GRAMPIANS",Vic
part,LAJAMANU,"VICTORIA DALY",NT
part,"LAKE ALEXANDRINA",ALEXANDRINA,SA
part,"LAKE ALEXANDRINA","MURRAY BRIDGE",SA
part,"LAKE ARGYLE","HALLS CREEK",WA
part,"LAKE CONDAH",MOYNE,Vic
part,"LAKE COWAL",FORBES,NSW
part,"LAKE GEORGE","YASS VALLEY",NSW
part,"LAKE GILLES",KIMBA,SA
part,"LAKE LEAKE","GLAMORGAN-SPRING BAY",Tas
part,"LAKE MACKAY",MACDONNELL,NT
part,"LAKE MANCHESTER",SOMERSET,Qld
part,"LAKE MARMAL",BULOKE,Vic
part,"LAKE MERAN",LODDON,Vic
part,"LAKES CREEK",LIVINGSTONE,Qld
part,"LAKE SORELL","NORTHERN MIDLANDS",Tas
part,"LAKE ST CLAIR","MEANDER VALLEY",Tas
part,"LAKE ST CLAIR","WEST COAST",Tas
part,"LAMBS VALLEY",MAITLAND,NSW
part,LANCASTER,"GREATER SHEPPARTON",Vic
part,"LANDSBOROUGH WEST",PYRENEES,Vic
part,"LANE COVE NORTH",WILLOUGHBY,NSW
part,"LANG LANG","BASS COAST",Vic
part,"LANG LANG",CARDINIA,Vic
part,LARNOOK,KYOGLE,NSW
part,LATROBE,"DEVONPORT CITY",Tas
part,LATROBE,KENTISH,Tas
part,"LAUREL HILL",TUMBARUMBA,NSW
part,LAVERTON,WYNDHAM,Vic
part,LAWLER,YARRIAMBIACK,Vic
part,"LAWN HILL","MOUNT ISA",Qld
part,"LEAWOOD GARDENS",MITCHAM,SA
part,LEEMING,CANNING,WA
part,LEEMING,COCKBURN,WA
part,"LEETS VALE",HAWKESBURY,NSW
part,LEICHARDT,LODDON,Vic
part,LEITCHVILLE,LODDON,Vic
part,LEITH,"DEVONPORT CITY",Tas
part,LEMONT,"NORTHERN MIDLANDS",Tas
part,"LENAH VALLEY","GLENORCHY CITY",Tas
part,LEPPINGTON,CAMPBELLTOWN,NSW
part,LEPPINGTON,LIVERPOOL,NSW
part,LERIDA,"YASS VALLEY",NSW
part,LEVENDALE,"GLAMORGAN-SPRING BAY",Tas
part,LEXIA,WANNEROO,WA
part,LEYBURN,TOOWOOMBA,Qld
part,"LICOLA NORTH",MANSFIELD,Vic
part,LIENA,KENTISH,Tas
part,LIFFEY,"NORTHERN MIDLANDS",Tas
part,LILLICUR,PYRENEES,Vic
part,"LIMA SOUTH",MANSFIELD,Vic
part,"LIMEBURNERS CREEK","GREAT LAKES",NSW
part,"LINCOLN GAP",PUA,SA
part,LINTON,PYRENEES,Vic
part,"LITTLE RIVER","GREATER GEELONG",Vic
part,LOCHINVAR,CESSNOCK,NSW
part,"LOCKES CLAYPAN",PUA,SA
part,LOCKHART,"WAGGA WAGGA",NSW
part,"LOCKHART RIVER",COOK,Qld
part,LOCKROSE,SOMERSET,Qld
part,"LOCKWOOD SOUTH","MOUNT ALEXANDER",Vic
part,LOGAN,"NORTHERN GRAMPIANS",Vic
part,"LOGIE BRAE",CONARGO,NSW
part,LONGERENONG,YARRIAMBIACK,Vic
part,LONGFORD,"MEANDER VALLEY",Tas
part,"LONG PLAIN",TUMUT,NSW
part,"LONG PLAINS",WAKEFIELD,SA
part,LONGWARRY,CARDINIA,Vic
part,LOONGANA,KENTISH,Tas
part,"LOWER BEULAH","MEANDER VALLEY",Tas
part,"LOWER LONGLEY","HUON VALLEY",Tas
part,"LOWER MARSHES","SOUTHERN MIDLANDS",Tas
part,"LOWER MOUNT WALKER","SCENIC RIM",Qld
part,"LOWER PORTLAND","THE HILLS SHIRE",NSW
part,"LOWER TURNERS MARSH","GEORGE TOWN",Tas
part,"LOWER WILMOT","CENTRAL COAST",Tas
part,LUBECK,"NORTHERN GRAMPIANS",Vic
part,LUDDENHAM,LIVERPOOL,NSW
part,LUDLOW,BUSSELTON,WA
part,LYNDHURST,CASEY,Vic
part,LYNDHURST,COWRA,NSW
part,LYNDOCH,LIGHT,SA
part,LYSTERFIELD,"YARRA RANGES",Vic
part,"MABINS WELL",MURRUMBIDGEE,NSW
part,MACCLESFIELD,ALEXANDRINA,SA
part,MACLEOD,DAREBIN,Vic
part,MACORNA,LODDON,Vic
part,MAGILL,BURNSIDE,SA
part,MAGRA,BRIGHTON,Tas
part,MAGRA,"SOUTHERN MIDLANDS",Tas
part,"MAJOR PLAINS",BENALLA,Vic
part,"MAJORS CREEK",TOWNSVILLE,Qld
part,MALMSBURY,HEPBURN,Vic
part,MALMSBURY,"MOUNT ALEXANDER",Vic
part,MANDAGERY,FORBES,NSW
part,MANDAGERY,PARKES,NSW
part,MANDORAH,UN-INCORPORATED,NT
part,MANDURAMA,COWRA,NSW
part,MANLY,"UNINCORPORATED (Sydney)",NSW
part,"MANLY VALE",MANLY,NSW
part,MANOBALAI,"UPPER HUNTER",NSW
part,MANTUNG,"LOXTON WAIKERIE",SA
part,MANYUNG,GYMPIE,Qld
part,MAPOON,MAPOON,Qld
part,MARAYLYA,HAWKESBURY,NSW
part,"MARBLE BAR","PORT HEDLAND",WA
part,MARBURG,SOMERSET,Qld
part,MARGATE,"HUON VALLEY",Tas
part,MARKARANKA,PUA,SA
part,"MAROM CREEK",BALLINA,NSW
part,MARONG,LODDON,Vic
part,MAROOTA,HORNSBY,NSW
part,MARRAR,"WAGGA WAGGA",NSW
part,MARUNGI,"GREATER SHEPPARTON",Vic
part,MARYSVILLE,"LAKE MOUNTAIN ALPINE RESORT (UNINC)",Vic
part,MASCOT,MARRICKVILLE,NSW
part,MASCOT,ROCKDALE,NSW
part,MATHESON,INVERELL,NSW
part,MATHINNA,DORSET,Tas
part,MATLOCK,"YARRA RANGES",Vic
